x,y,mystery_feature
37.22100830078131,-27.72520446777345,25
14.765869140625,-90.87916564941408,88
16.3555908203125,-44.98823547363283,112
33.3800048828125,-37.8206024169922,33
17.800048828125,-20.0320281982422,119
0.029510498046875,-82.0879364013672,25
13.286834716796875,-1.5393524169922017,2
1.199951171875,-22.9177703857422,116
16.11981201171875,-70.01466369628908,86
5.47998046875,-60.1296844482422,73
10.52001953125,-51.6194305419922,62
32.0,-11.021286010742202,103
36.739990234375,-86.69628906250001,71
3.37933349609375,-1.5393524169922017,15
35.99664306640625,-49.68287658691408,108
25.759994506835938,-59.843017578125014,30
1.780029296875,-62.362792968750014,64
29.06005859375,-11.789062499999986,119
33.37982177734375,-1.5393524169922017,13
28.500001907348633,-41.545532226562514,10
18.288028717041044,-1.5393524169922017,4
26.98590087890625,-89.70838928222658,38
17.800048828125,-68.1438446044922,119
0.80462646484375,-39.24667358398439,98
16.419998168945312,-29.58164978027345,13
1.557830810546875,-19.6903533935547,49
19.018388748168974,-1.5393524169922017,6
8.5,-86.54766845703126,12
25.44256591796875,-1.5393524169922017,61
30.019287109375,-73.64732360839845,88
15.639999389648438,-68.84489440917973,30
4.279602050781307,-76.5784149169922,40
10.52001953125,-1.6169891357422017,62
9.72613525390625,-12.44290924072267,79
15.551788330078125,-61.93934631347658,38
2.0,-36.0222625732422,106
4.515838623046875,-17.012283325195327,33
18.53765869140625,-88.37496948242186,89
14.4749755859375,-20.580093383789077,113
23.02142333984375,-17.269836425781264,49
17.800048828125,-5.031051635742202,119
9.0218505859375,-12.037849426269545,66
30.667724609375,-87.11593627929689,65
27.800048828125,-5.031051635742202,118
4.703369140625,-78.21597290039064,103
19.711181640625,-42.761413574218764,38
33.280029296875,-5.778839111328139,104
16.60919189453125,-46.24172973632814,109
31.38787841796875,-34.00617980957033,106
21.780029296875,-52.362548828125014,62
25.1197509765625,-0.04329681396485796,109
8.33778381347662,-1.5393524169922017,31
20.174896240234375,-23.345108032226577,48
39.59710693359375,-77.15725708007817,109
21.40283203125,-49.5393524169922,116
17.366043090820312,-89.33935546875001,17
21.199951171875,-12.917282104492202,114
9.640014648437273,-48.3538055419922,93
15.199996948242202,-51.79090881347658,2
4.0181427001953125,-1.5393524169922017,7
29.019989013671875,-42.8889617919922,58
14.411651611328125,-84.31468200683595,50
0.6787109375,-34.70433044433595,69
19.22515869140625,-22.87374877929689,97
22.155029296875,-29.92214965820314,32
22.609100341796875,-39.29934692382814,58
2.573699951171875,-10.802444458007827,41
35.92095947265625,-28.342910766601577,24
29.640014648437273,-83.3552703857422,91
7.240001201629639,-78.38987731933595,11
13.3812255859375,-1.5393524169922017,18
31.780029296875,-67.36303710937501,61
21.780029296875,-87.36401367187501,62
11.920000076293974,-33.639404296875014,7
30.927581787109375,-72.26861572265626,45
35.41998291015625,-35.8445281982422,98
23.185089111328125,-20.29452514648439,48
25.66845703125,-49.5393524169922,55
15.41998291015625,-20.8435516357422,100
21.261240005493164,-39.29934692382814,8
4.852294921875,-89.76219177246095,88
2.6781005859375,-13.428901672363267,28
22.0,-21.0217742919922,104
32.82965087890625,-1.5393524169922017,94
10.669189453125,-49.5393524169922,58
20.742584228515625,-66.5256805419922,33
13.280029296875,-55.78128051757817,106
2.9755859375,-68.70834350585936,77
36.42000198364258,-74.5837860107422,11
10.736572265625,-24.622695922851577,48
29.217864990234375,-50.29353332519533,50
13.850189208984375,-25.250366210937514,49
33.5,-50.142578125000014,34
25.785308837890625,-20.854942321777358,52
1.38787841796875,-34.00617980957033,109
13.919998168945312,-69.33840942382817,1
15.85302734375,-11.200263977050824,75
4.1025390625,-36.10008239746095,26
26.739990234375,-11.692382812499986,72
36.739990234375,-1.69189453125,71
33.417938232421875,-80.2976531982422,38
16.98785400390625,-52.666381835937514,46
30.5,-30.9194793701172,53
38.500003814697266,-6.543884277343764,9
32.379058837890625,-14.758010864257827,46
32.94622802734375,-86.03001403808595,88
18.380065917968693,-1.5393524169922017,15
32.8790283203125,-20.637626647949233,40
29.019989013671875,-47.8892059326172,58
35.1999969482422,-16.789260864257827,0
20.92291259765625,-69.75935363769536,24
32.39984130859375,-35.46865844726564,51
0.52001953125,-51.6194305419922,63
18.13623046875,-55.17538452148439,51
6.928588867187386,-11.507736206054702,88
3.3800048828125,-42.8208465576172,36
38.37908935546872,-1.5393524169922017,11
4.86572265625,-39.29934692382814,16
1.1638031005858807,-8.663475036621108,28
25.41998291015625,-30.8440399169922,99
9.640014648437273,-23.3528289794922,93
37.800048828125,-10.031539916992202,117
25.939971923828125,-28.288574218750014,23
36.42000198364258,-64.5832977294922,11
1.8255767822266193,-64.71823120117186,36
14.21710205078125,-9.986320495605483,80
5.3638916015625,-53.172119140625014,112
4.1866455078125,-56.5282745361328,80
25.759994506835938,-79.84399414062501,30
25.16082763671875,-69.87501525878908,50
13.394287109375,-11.779350280761705,57
2.954071044921875,-41.22659301757814,46
15.44256591796875,-1.5393524169922017,62
26.891845703125,-1.5393524169922017,71
29.06005859375,-16.789550781250014,119
36.739990234375,-81.69580078125001,71
24.21710205078125,-9.986320495605483,79
17.5831298828125,-16.709602355957045,66
16.67034912109375,-88.8892059326172,104
6.50970458984375,-14.415405273437543,81
10.551422119140568,-79.09934997558595,16
33.7548828125,-89.33935546875001,60
35.75999450683594,-44.842285156250014,29
31.16448974609375,-86.71633911132817,103
16.67999267578125,-30.977920532226577,101
22.066162109375,-39.29934692382814,118
6.19732666015625,-50.78028869628908,81
4.500457763671875,-69.56732177734376,53
23.39501953125,-11.779342651367202,58
15.639999389648438,-33.8433074951172,30
8.29296875,-70.78181457519536,102
9.06005859375,-6.789062499999986,121
31.199951171875,-67.9197235107422,113
15.199996948242202,-11.78903198242189,2
26.894287109375,-90.87792968750001,39
6.420001983642578,-74.5837860107422,14
4.99078369140625,-51.82514953613283,97
34.657958984375,-74.88146972656251,95
11.981903076171875,-80.19625854492186,46
16.19732666015625,-50.78028869628908,80
21.199951171875,-17.9172821044922,114
18.395263671875,-11.779342651367202,59
20.52001953125,-81.6206512451172,61
7.2562255859375,-40.87086486816408,112
6.17999267578125,-1.5393524169922017,49
7.00799560546875,-48.32089233398439,67
16.124267578125,-71.21818542480467,113
13.2218017578125,-52.25437927246095,27
1.0924072265627274,-23.12437438964845,100
32.998443603515625,-36.35523986816408,30
13.742950439453125,-38.020812988281264,46
3.5,-55.142822265625014,37
11.760009765625,-35.14675903320314,56
30.84722900390625,-6.3138504028320455,78
37.2400016784668,-88.39036560058595,8
0.25067901611328125,-49.5393524169922,16
38.981231689453125,-46.68984985351564,40
21.464538574218864,-57.02468872070314,41
3.50213623046875,-5.393257141113267,91
14.5953369140625,-90.82096862792973,110
23.080886840820312,-18.75595092773439,25
20.900024414062727,-27.792007446289077,93
25.27728271484375,-10.43265533447267,109
10.482864379882812,-13.992271423339858,25
7.065673828125,-39.29934692382814,118
10.376708984375,-70.82421875000001,105
27.7919921875,-75.07893371582033,103
30.640003204345675,-63.164260864257855,4
33.5,-5.140502929687543,34
18.500001907348633,-56.546203613281264,11
35.41998291015625,-5.843063354492202,98
3.110382080078125,-85.06750488281251,47
0.06787109375,-10.36996459960939,79
31.920000076293974,-80.37329101562501,5
23.294525146484375,-79.09934997558595,58
5.161773681640625,-54.43930053710936,44
35.63999938964844,-8.842086791992202,28
8.500001907348633,-61.546447753906264,12
21.780029296875,-57.362548828125014,62
35.628936767578125,-64.6960906982422,50
19.640014648437273,-28.3528289794922,92
26.98785400390625,-52.666381835937514,45
38.2432861328125,-72.09190368652345,105
6.651611328125,-15.884887695312514,77
0.808013916015625,-16.1260223388672,43
31.920000076293974,-23.638916015625014,5
21.780029296875,-67.36303710937501,62
5.832153320312727,-50.55935668945314,96
35.1999969482422,-41.79043579101564,0
10.52001953125,-11.617477416992202,62
15.93634033203125,-19.942031860351577,79
23.280029296875,-55.78128051757817,105
22.330810546875,-35.60459899902345,85
23.5,-30.141601562500014,35
39.792236328125,-16.931457519531264,23
12.0,-11.021286010742202,105
9.06005859375,-41.790527343750014,121
36.6201171875,-61.2578582763672,111
36.42000198364258,-69.5835418701172,11
18.3388671875,-79.85836791992186,105
32.09417724609375,-45.24876403808595,96
2.14373779296875,-80.38346862792973,89
1.325927734375,-46.74221801757814,78
25.93157958984375,-40.31935119628908,93
8.7342529296875,-82.50462341308595,67
0.683013916015625,-89.33935546875001,48
25.3426513671875,-35.36416625976564,76
4.489013671875,-1.1872634887695455,90
12.030609130859375,-75.2079620361328,42
30.14288330078125,-45.21113586425783,51
28.3463134765625,-0.9496612548828267,38
30.742584228515625,-66.5256805419922,32
39.074493408203125,-54.79176330566408,47
20.21429443359375,-89.33935546875001,50
14.82275390625,-1.5393524169922017,115
34.033447265625,-11.779350280761705,61
3.78448486328125,-89.90740966796876,90
15.0750732421875,-0.7184143066406392,111
9.640014648437273,-68.3547821044922,93
11.25592041015625,-7.4264297485351705,50
21.920000076293974,-18.63870239257814,6
0.08343505859375,-56.643249511718764,52
12.65631103515625,-57.85934448242186,91
16.40283203125,-49.5393524169922,117
25.759994506835938,-34.841796875000014,30
1.9200019836426065,-60.372375488281264,8
31.199951171875,-12.917282104492202,113
8.52490234375,-84.10409545898439,98
1.199951171875,-12.917282104492202,116
15.785308837890625,-20.854942321777358,53
9.019989013671875,-47.8892059326172,60
21.088884353637695,-49.5393524169922,9
39.1239013671875,-65.06753540039064,106
6.11981201171875,-70.01466369628908,87
21.26169776916504,-39.29934692382814,9
25.97515869140625,-21.14554595947267,85
9.217864990234375,-50.29353332519533,52
18.03448486328125,-59.519348144531264,24
2.47998046875,-60.617675781250014,117
25.11700439453125,-79.3329620361328,110
9.018388748168974,-1.5393524169922017,7
17.827758789062727,-1.628662109375,96
31.760009765625,-50.63108825683595,54
19.06005859375,-76.79248046875001,120
23.261322021484375,-0.38109588623048296,40
1.4752883911132812,-11.779350280761705,0
19.38232421875,-89.33935546875001,72
3.39501953125,-11.779342651367202,60
12.065185546875,-39.29934692382814,117
20.6787109375,-34.70433044433595,67
13.371978759765625,-74.43856811523439,52
26.67999267578125,-15.977432250976577,100
37.608856201171875,-39.29934692382814,56
33.5,-40.142089843750014,34
17.24000072479248,-73.38963317871095,10
38.27783203125,-0.007308959960965922,38
21.969497680664062,-12.70909118652348,31
9.94366455078125,-59.922973632812514,81
22.93389892578125,-68.67068481445314,65
3.280029296875,-30.78030395507814,107
21.920001983642607,-13.63845825195314,6
27.58709716796875,-86.75352478027345,100
0.669677734375,-49.5393524169922,60
20.831939697265625,-38.51010131835939,40
5.199996948242202,-11.78903198242189,3
34.9775390625,-50.55935668945314,62
25.639999389648438,-53.8441619873047,29
12.78271484375,-89.33935546875001,57
24.13055419921875,-25.7864227294922,85
5.125396728515625,-52.91665649414064,49
5.93157958984375,-40.31935119628908,95
2.4327392578126137,-74.69157409667973,92
22.47998046875,-60.617675781250014,115
6.739990234375,-11.692382812499986,74
23.919998168945312,-54.337707519531264,0
7.68000030517581,-21.48385620117189,15
2.1356201171875,-84.70411682128908,69
9.186401367187386,-2.8820877075195455,90
0.8821411132813068,-83.76600646972658,36
23.825607299804688,-66.41189575195314,22
5.45172119140625,-51.783508300781264,79
6.69439697265625,-3.543891906738267,80
20.9661865234375,-61.564941406250014,50
36.92413330078125,-56.436233520507855,94
17.746322631835938,-89.33935546875001,1
12.03424072265625,-21.60897827148439,90
39.64001464843727,-83.3552703857422,90
22.82916259765625,-1.5393524169922017,94
34.792510986328125,-51.55235290527345,26
35.44403076171875,-1.5393524169922017,63
31.00042724609375,-64.05938720703126,64
16.1221923828125,-1.5393524169922017,56
3.2581787109375,-38.52024841308595,67
38.426025390625,-65.23910522460936,77
15.885360717773438,-89.33935546875001,6
7.391845703125,-61.93934631347658,109
32.43145751953125,-13.658813476562543,85
36.41999816894531,-44.5823211669922,11
30.130645751953125,-67.33253479003908,45
37.1007080078125,-1.5393524169922017,33
24.32196044921875,-80.49928283691408,102
33.5,-15.140869140625014,34
30.5,-50.9204559326172,53
27.783935546875,-89.33935546875001,58
15.21453857421875,-89.33935546875001,51
5.551177978515625,-79.09934997558595,16
18.39404296875,-11.779350280761705,56
39.06005859375,-76.79248046875001,118
7.607879638671875,-39.29934692382814,57
7.3650665283203125,-89.33935546875001,16
30.900024414062727,-50.628417968750014,92
21.1229248046875,-1.5393524169922017,57
34.764404296875,-89.14634704589845,107
11.260751724243164,-39.29934692382814,8
24.9207763671875,-25.4506072998047,75
22.47998046875,-13.88333129882814,115
35.1999969482422,-61.791381835937486,0
11.920001983642607,-55.372131347656264,7
35.45172119140625,-51.783508300781264,76
11.780029296875,-34.52687072753908,63
39.06005859375,-1.78857421875,118
13.9041748046875,-22.191543579101577,50
32.607635498046875,-39.29934692382814,54
5.682769775390625,-89.33935546875001,47
16.374603271484375,-1.5393524169922017,26
22.977119445800838,-11.779342651367202,16
19.019989013671875,-42.8889617919922,59
28.36846923828125,-52.115722656250014,22
15.759994506835938,-34.841796875000014,31
31.82557678222662,-64.71823120117186,33
37.82867431640625,-1.5393524169922017,92
12.0452880859375,-73.40994262695314,75
8.426025390625,-65.23910522460936,80
20.832153320312727,-50.55935668945314,95
24.43865966796875,-90.49873352050786,76
26.81146240234375,-10.43565368652348,87
25.47998046875,-80.1306610107422,71
16.739990234375,-86.69628906250001,73
15.58026123046875,-90.16052246093749,111
1.760009765625,-20.14602661132814,57
27.800048828125,-83.1448211669922,118
35.694458007812614,-85.86607360839845,84
4.2567138671875,-57.8408660888672,49
26.17999267578125,-1.5393524169922017,47
27.800048828125,-25.0320281982422,118
15.3426513671875,-35.36416625976564,77
29.30859375,-1.5393524169922017,118
22.08172607421875,-50.59809875488283,85
3.0035400390625,-13.746604919433608,44
31.780029296875,-82.36376953125001,61
22.977546691894588,-11.779342651367202,17
26.52001953125,-24.888687133789077,78
23.4351806640625,-69.0281219482422,46
30.498016357421875,-23.375259399414077,44
20.900024414062727,-80.62939453125001,93
3.5,-80.14404296875001,37
8.7509765625,-47.004333496093764,40
16.928588867187386,-11.507736206054702,87
20.52001953125,-16.6177215576172,61
7.659790039062727,-18.15367126464845,98
25.1999969482422,-66.79162597656251,1
25.99664306640625,-49.68287658691408,109
13.5,-55.142822265625014,36
9.06005859375,-31.790039062500014,121
19.81597900390625,-29.27366638183595,107
7.240001201629639,-35.27720642089845,11
9.00604248046875,-7.338531494140639,76
31.920000076293974,-38.639648437500014,5
29.579467773437386,-0.26311492919924717,87
5.6399993896484375,-68.84489440917973,31
6.67999267578125,-35.97840881347658,102
24.033935546875,-11.779350280761705,63
21.79046630859375,-82.75289916992186,85
10.941375732421875,-78.69551086425786,38
25.21453857421875,-89.33935546875001,50
27.034088134765625,-5.870231628417983,41
18.29296875,-70.78181457519536,101
16.6859130859375,-66.25390625000001,113
34.1893310546875,-89.33935546875001,65
10.30548095703125,-33.0459442138672,99
0.5,-20.9189910888672,56
0.1910247802734375,-11.779350280761705,5
10.639999389648438,-38.16310119628908,6
15.47998046875,-25.1282196044922,72
22.24591064453125,-0.02619934082032671,77
37.800048828125,-68.1438446044922,117
6.171478271484375,-3.847839355468764,46
11.53155517578125,-19.89016723632814,68
30.385711669921875,-89.33935546875001,21
12.8790283203125,-20.637626647949233,42
33.287307739257784,-1.5393524169922017,1
35.339874267578125,-61.64659118652345,21
25.3638916015625,-53.172119140625014,110
10.174896240234375,-23.345108032226577,49
16.67999267578125,-15.977432250976577,101
35.70770263671875,-21.00241088867189,50
7.518798828125,-1.5393524169922017,106
11.760009765625,-55.63133239746095,56
26.739990234375,-41.693847656250014,72
12.911361694335938,-37.81942749023439,24
17.58709716796875,-86.75352478027345,101
39.64001464843727,-48.3538055419922,90
11.199951171875,-17.9172821044922,115
37.066162109375,-39.29934692382814,117
2.554229736328125,-15.33419799804689,50
19.06005859375,-51.791015625000014,120
30.851409912109375,-82.74192810058595,41
28.5350341796875,-40.08576965332033,64
36.26099586486819,-39.29934692382814,6
21.199951171875,-72.9202117919922,114
12.379058837890625,-14.758010864257827,48
28.426025390625,-65.23910522460936,78
10.08343505859375,-56.643249511718764,51
25.1999969482422,-41.79043579101564,1
13.78448486328125,-89.90740966796876,89
26.89337158203125,-90.80905151367186,102
10.385711669921875,-89.33935546875001,23
28.96856689453125,-18.757705688476577,23
19.8868408203125,-2.055908203124986,111
37.694671630859375,-89.33935546875001,33
6.4199981689453125,-9.58067321777348,14
37.68000030517581,-31.48434448242189,12
26.575286865234375,-59.22248840332033,42
8.179931640625,-50.33201599121095,41
12.47998046875,-85.61914062500001,116
32.02372741699219,-13.86892700195314,24
9.676513671875,-55.67739868164064,112
20.029510498046875,-82.0879364013672,23
13.37982177734375,-1.5393524169922017,15
9.06005859375,-76.79248046875001,121
29.711181640625,-42.761413574218764,37
23.919998168945312,-79.33888244628908,0
20.2802734375,-45.52772521972658,84
16.11700439453125,-1.5393524169922017,100
20.603042602539062,-49.28536987304689,32
20.251167297363338,-49.5393524169922,15
20.43621826171875,-12.678092956542983,76
7.82916259765625,-1.5393524169922017,96
2.519317626953125,-67.68928527832033,49
22.82818603515625,-1.5393524169922017,92
27.547088623046875,-10.359741210937543,39
10.640003204345675,-68.1645050048828,6
31.780029296875,-29.526870727539077,61
22.8043212890625,-3.2189178466797017,41
10.301467895507812,-42.68978881835939,27
11.920001983642607,-50.371887207031264,7
3.578094482421875,-2.4368972778320455,40
13.280029296875,-10.77932739257814,106
38.440124511718864,-21.741638183593764,42
14.902374267578125,-23.510330200195327,43
10.927581787109375,-72.26861572265626,47
35.92352294921875,-69.75935363769536,24
2.47998046875,-8.88284301757814,117
17.291015625,-60.404846191406264,79
12.05999755859375,-45.59785461425783,86
0.69921875,-75.45959472656251,107
18.2432861328125,-72.09190368652345,107
1.18023681640625,-1.5393524169922017,50
5.7599945068359375,-44.842285156250014,32
7.974884033203125,-69.21374511718749,38
33.578094482421875,-2.4368972778320455,37
6.4033203125,-49.5393524169922,119
16.029449462890625,-64.9507293701172,51
1.261697769165039,-39.29934692382814,11
27.68000030517581,-56.96922302246095,13
10.29388427734375,-79.73477172851564,110
1.2713623046875,-40.339904785156264,54
36.83551025390625,-82.90014648437501,88
34.656829833984375,-25.72618103027345,51
34.044311523437386,-69.96324157714845,89
12.47998046875,-75.61865234375001,116
9.763778686523494,-60.16294860839845,35
1.8885498046875,-42.7526092529297,113
22.47998046875,-75.61865234375001,115
2.0870361328127274,-88.91572570800786,103
0.249603271484375,-37.25605773925783,29
24.70143127441412,-34.22543334960939,32
26.088640213012695,-49.5393524169922,8
17.82867431640625,-1.5393524169922017,94
31.475341796875,-11.118400573730483,111
30.669189453125,-49.5393524169922,56
17.240000247955322,-63.38914489746095,10
5.70770263671875,-21.00241088867189,53
36.50970458984375,-14.415405273437543,78
32.155029296875,-29.92214965820314,31
22.47998046875,-28.88381958007814,115
17.800048828125,-88.1448211669922,119
14.8673095703125,-73.28199768066408,66
0.6399993896484375,-33.16285705566408,7
0.39739990234375,-79.91174316406251,102
35.47998046875,-60.1296844482422,70
25.65496826171875,-9.42369079589848,97
24.034423828125,-11.779350280761705,64
4.044311523437386,-69.96324157714845,92
14.270385742187386,-59.50314331054689,90
19.5723876953125,-21.372459411621108,37
5.6399993896484375,-38.8435516357422,31
39.649505615234375,-3.898040771484389,24
0.36767578125,-26.23934936523439,114
36.52001953125,-24.888687133789077,77
31.199951171875,-47.9187469482422,113
15.759994506835938,-54.842773437500014,31
2.3648223876953125,-89.33935546875001,16
30.52001953125,-46.6191864013672,60
19.30859375,-1.5393524169922017,119
17.364578247070312,-89.33935546875001,14
20.640003204345675,-83.16520690917973,5
29.625,-90.29953002929689,108
1.452117919921875,-13.426696777343764,50
17.13348388671875,-54.83676147460936,65
30.74212646484375,-35.54214477539064,83
7.062240600585881,-21.315567016601577,33
25.4962158203125,-35.18252563476564,74
38.596496582031136,-65.58279418945314,43
15.385955810546875,-89.33935546875001,23
17.56597900390625,-3.7050018310547017,97
21.00042724609375,-64.05938720703126,65
11.374481201171875,-1.5393524169922017,26
31.2713623046875,-40.339904785156264,51
10.770614624023438,-12.028144836425824,26
30.52001953125,-71.6201629638672,60
10.5,-20.9189910888672,55
39.64001464843727,-18.3523406982422,90
36.18048095703125,-1.5393524169922017,47
19.59954833984375,-0.2825775146484517,87
12.4835205078125,-80.45347595214845,113
36.41999816894531,-29.58164978027345,11
15.47998046875,-50.1291961669922,72
39.60925292968727,-89.33935546875001,91
28.523300170898438,-21.765678405761733,24
27.74560546875,-47.694458007812514,96
32.4835205078125,-80.45347595214845,111
30.80462646484375,-39.24667358398439,95
10.39739990234375,-79.91174316406251,101
39.33709716796875,-27.85958862304689,95
13.511474609375,-4.46141052246098,25
7.810028076171875,-89.74066162109376,42
10.639999389648438,-3.1614532470703267,6
31.920001983642607,-50.371887207031264,5
22.6781005859375,-13.428901672363267,26
22.47998046875,-50.617187500000014,115
31.920000076293974,-33.639404296875014,5
1.9200000762939737,-18.63870239257814,8
12.024780273437386,-79.40272521972658,89
2.241516113281307,-11.820304870605483,39
37.24000120162964,-83.39012145996095,8
30.25450134277338,-89.33935546875001,29
7.03131103515625,-33.279357910156264,91
29.59710693359375,-77.15725708007817,110
13.285903930664062,-1.5393524169922017,0
37.23999977111819,-5.275772094726548,8
6.374603271484375,-1.5393524169922017,27
23.5235595703125,-51.86021423339845,112
26.739990234375,-61.694824218750014,72
4.699951171875,-25.57138061523439,114
27.240000247955322,-58.3889617919922,9
28.31793212890625,-46.79983520507814,49
15.911376953125,-74.7196807861328,85
15.551666259765568,-79.09934997558595,16
35.75999450683594,-74.84375000000001,29
10.5,-85.9219207763672,55
19.640014648437273,-68.3547821044922,92
35.1999969482422,-76.79208374023439,0
6.8541717529296875,-56.881164550781264,24
13.280029296875,-50.78128051757814,106
38.334747314453125,-13.61154174804689,43
26.72943115234375,-44.775024414062514,75
8.500001907348633,-56.546203613281264,12
25.47998046875,-25.1282196044922,71
29.06005859375,-26.790039062500014,119
20.6971435546875,-3.6794967651367045,108
26.291452407836914,-89.33935546875001,10
14.1202392578125,-89.29364013671876,68
1.606201171875,-89.33935546875001,121
13.919998168945312,-74.33865356445314,1
38.5,-71.54693603515626,9
5.7599945068359375,-54.842773437500014,32
18.5350341796875,-40.08576965332033,65
12.243499755859375,-79.30979919433595,52
11.291269302368192,-89.33935546875001,11
35.199890136718864,-65.96159362792973,40
7.65582275390625,-57.85934448242186,91
27.364089965820312,-89.33935546875001,12
12.363983154296875,-75.37939453125001,29
12.37164306640625,-80.42707824707033,78
34.54559326171875,-30.86557006835939,107
11.780029296875,-77.36352539062501,63
28.294281005859375,-79.09934997558595,57
31.920000076293974,-85.37353515625001,5
26.11968994140625,-13.715332031249986,88
38.755126953125,-89.33935546875001,60
34.034423828125,-11.779350280761705,63
37.768402099609375,-85.47363281250001,20
18.380554199218693,-1.5393524169922017,16
30.52001953125,-81.6206512451172,60
4.209716796875,-7.13572692871098,68
11.920000076293974,-23.638916015625014,7
0.539794921875,-31.273376464843764,39
23.27821350097662,-46.786926269531264,27
23.15142822265625,-59.24427795410158,111
25.47998046875,-20.1282196044922,71
32.0,-41.0227508544922,103
23.882202148437386,-31.39138793945314,89
20.38702392578125,-40.5294647216797,84
11.780029296875,-14.525894165039048,63
30.5,-55.9207000732422,53
27.24000120162964,-78.38987731933595,9
39.3582763671875,-79.98818969726564,100
32.7841796875,-89.33934020996095,58
14.8316650390625,-63.907714843750014,112
33.3800048828125,-7.819137573242202,33
27.976875305175838,-11.779350280761705,15
33.280029296875,-45.78079223632814,104
2.70440673828125,-77.38488769531251,88
8.394287109375,-11.779350280761705,58
9.38232421875,-89.33935546875001,73
22.6402587890625,-63.733032226562514,75
39.06005859375,-6.789062499999986,118
5.199996948242202,-46.79067993164064,3
39.64001464843727,-23.3528289794922,90
29.514892578125,-61.93934631347658,74
18.15704345703125,-24.22947692871095,80
37.27679443359375,-8.661552429199261,88
12.628952026367188,-40.87826538085939,25
5.4962158203125,-35.18252563476564,76
23.919998168945312,-44.33723449707033,0
19.53680419921875,-89.52911376953126,76
22.884918212890625,-90.58506774902345,40
10.0859375,-1.5393524169922017,53
18.66668701171875,-44.31277465820314,79
13.54595947265625,-40.31935119628908,64
28.5,-71.54693603515626,10
31.760009765625,-60.63157653808595,54
26.6201171875,-61.2578582763672,112
22.0,-61.0237274169922,104
19.33709716796875,-27.85958862304689,97
13.294036865234375,-79.09934997558595,58
27.3763427734375,-80.37751770019536,76
28.503814697265625,-1.5393524169922017,9
27.800048828125,-73.1443328857422,118
7.3116455078125,-16.87039947509767,45
5.4580078125,-43.1338348388672,68
25.47998046875,-55.1296844482422,71
28.08929443359375,-77.02398681640626,75
35.83166503906273,-50.55935668945314,92
13.919998168945312,-29.33651733398439,1
20.14288330078125,-45.21113586425783,52
20.52001953125,-11.617477416992202,61
31.920001983642607,-60.372375488281264,5
22.7822265625,-89.33935546875001,55
17.833465576171875,-12.34488677978517,39
14.657958984375,-74.88146972656251,97
13.5,-15.140869140625014,36
13.919998168945312,-14.335815429687543,1
5.6399993896484375,-28.8430633544922,31
21.8682861328125,-90.81353759765626,102
9.014404296875,-50.08236694335939,53
15.92352294921875,-69.75935363769536,26
8.36846923828125,-52.115722656250014,24
0.6399993896484375,-3.1614532470703267,7
0.6971435546875,-3.6794967651367045,110
0.93109130859375,-40.31935119628908,95
12.977119445800838,-11.779342651367202,17
2.8790283203125,-20.637626647949233,43
30.251167297363338,-49.5393524169922,14
8.068145751953125,-44.975280761718764,33
9.640014648437273,-58.3542938232422,93
20.900024414062727,-22.791519165039077,93
24.6400146484375,-8.023735046386705,59
10.45843505859375,-88.7156219482422,98
39.014404296875,-50.08236694335939,50
18.294281005859375,-79.09934997558595,58
27.24000072479248,-68.38938903808595,9
17.977790832519474,-11.779342651367202,18
17.45159912109375,-44.35206604003908,47
30.69921875,-75.45959472656251,104
28.37646484375,-7.213562011718764,111
3.9199981689453125,-34.33676147460939,2
10.2802734375,-45.52772521972658,85
29.06005859375,-1.78857421875,119
20.5,-70.9211883544922,54
13.280029296875,-35.78030395507814,106
31.27203369140625,-48.04621887207033,108
24.72216796875,-68.89002990722658,111
35.40045166015625,-60.07530212402345,89
0.9000244140627274,-85.62988281250001,95
0.736572265625,-24.622695922851577,49
21.452117919921875,-13.426696777343764,48
26.1217041015625,-1.5393524169922017,54
30.900024414062727,-55.628417968750014,92
13.54443359375,-30.766113281250014,52
23.5,-10.140747070312543,35
35.92401123046875,-69.75935363769536,25
39.019989013671875,-42.8889617919922,57
20.639999389648438,-8.161666870117202,5
6.67999267578125,-45.97889709472658,102
2.03424072265625,-21.60897827148439,91
25.639999389648438,-48.8440399169922,29
7.68000030517581,-51.96897888183595,15
13.293060302734375,-79.09934997558595,56
21.997161865234375,-9.22684478759767,24
25.0430908203125,-10.74954986572267,77
7.68000030517581,-71.96983337402345,15
26.63037109375,-49.28440856933595,46
33.403656005859375,-29.33364868164064,37
1.760009765625,-75.63206481933595,57
1.25592041015625,-7.4264297485351705,51
20.261840820312727,-18.200332641601577,98
12.977546691894588,-11.779342651367202,18
13.54547119140625,-40.31935119628908,63
35.63999938964844,-43.8437957763672,28
29.06005859375,-76.79248046875001,119
9.8408203125,-12.38449859619142,97
37.381134033203125,-33.12519836425783,24
14.7540283203125,-38.739257812500014,78
31.6751708984375,-66.00762939453126,103
2.783203125,-89.33935546875001,59
8.500001907348633,-26.544799804687514,12
37.82110595703125,-61.08322143554689,26
25.419311523437386,-31.687561035156264,90
28.409332275390625,-80.46507263183595,39
6.739990234375,-21.692871093750014,74
9.888793945312727,-11.779350280761705,96
24.902374267578125,-23.510330200195327,42
22.407104492187386,-25.69053649902345,84
13.137924194335938,-53.59544372558595,33
24.889526367187273,-11.781295776367202,95
38.503814697265625,-1.5393524169922017,8
