x,y
-79.1519638270136,-79.1519638270136
-79.1330076538414,-79.1330076538414
-78.93122246313665,-78.93122246313665
-78.86940355856348,-78.86940355856348
-78.80090271835994,-78.80090271835994
-79.01702749357314,-79.01702749357314
-78.74805790240954,-78.74805790240954
-78.93573405839277,-78.93573405839277
-78.72394393633138,-78.72394393633138
-78.82390184330282,-78.82390184330282
-78.69879230931848,-78.69879230931848
-78.84987547658284,-78.84987547658284
-78.69568039132993,-78.69568039132993
-78.55903954783795,-78.55903954783795
-78.60586077325938,-78.60586077325938
-78.53966203056937,-78.53966203056937
-78.52978431209074,-78.52978431209074
-78.617079369896,-78.617079369896
-78.45078969394298,-78.45078969394298
-78.452587861215,-78.452587861215
-78.52213704775171,-78.52213704775171
-78.30587781367454,-78.30587781367454
-78.29464879784373,-78.29464879784373
-78.30823676087886,-78.30823676087886
-78.41627735271466,-78.41627735271466
-78.21561729370502,-78.21561729370502
-78.0723644999387,-78.0723644999387
-78.16771136143021,-78.16771136143021
-78.29719155411888,-78.29719155411888
-78.21250310583196,-78.21250310583196
-78.18029227019215,-78.18029227019215
-78.116899064094,-78.116899064094
-77.99361908424217,-77.99361908424217
-78.00668957078294,-78.00668957078294
-77.94753160101865,-77.94753160101865
-78.01394009830123,-78.01394009830123
-78.02724767204035,-78.02724767204035
-77.95122257853436,-77.95122257853436
-77.88034012916525,-77.88034012916525
-77.7645560578334,-77.7645560578334
-77.97564461451799,-77.97564461451799
-77.82812299882352,-77.82812299882352
-77.61122023077687,-77.61122023077687
-77.70199859017124,-77.70199859017124
-77.63960767984537,-77.63960767984537
-77.67994237799826,-77.67994237799826
-77.56268771221589,-77.56268771221589
-77.68547988465185,-77.68547988465185
-77.63250839123612,-77.63250839123612
-77.5527089451707,-77.5527089451707
-77.5761434476605,-77.5761434476605
-77.7351433675272,-77.7351433675272
-77.4450531843342,-77.4450531843342
-77.45716306056704,-77.45716306056704
-77.45659710061975,-77.45659710061975
-77.43114309099509,-77.43114309099509
-77.26129727162909,-77.26129727162909
-77.3314660667099,-77.3314660667099
-77.37494845511625,-77.37494845511625
-77.27250857196985,-77.27250857196985
-77.23394018368515,-77.23394018368515
-77.2708881438854,-77.2708881438854
-77.14480359507682,-77.14480359507682
-77.14846787551694,-77.14846787551694
-77.03815675668194,-77.03815675668194
-76.96290197814821,-76.96290197814821
-77.05214736478024,-77.05214736478024
-77.0154151252283,-77.0154151252283
-76.93779193855457,-76.93779193855457
-76.83425011792586,-76.83425011792586
-76.87291679900001,-76.87291679900001
-76.9013705664552,-76.9013705664552
-76.90878417158038,-76.90878417158038
-76.71474435164677,-76.71474435164677
-76.96599950004152,-76.96599950004152
-76.80691194039012,-76.80691194039012
-76.82747205839135,-76.82747205839135
-76.60711690430607,-76.60711690430607
-76.61073647415856,-76.61073647415856
-76.58423003507262,-76.58423003507262
-76.6722014684432,-76.6722014684432
-76.53104790617743,-76.53104790617743
-76.50465542384633,-76.50465542384633
-76.35224636150156,-76.35224636150156
-76.42708641751287,-76.42708641751287
-76.4058973941566,-76.4058973941566
-76.47533783356674,-76.47533783356674
-76.33345208816482,-76.33345208816482
-76.44468070445002,-76.44468070445002
-76.25639819774662,-76.25639819774662
-76.36753740261028,-76.36753740261028
-76.21379118833724,-76.21379118833724
-76.5191412877462,-76.5191412877462
-76.31995606591578,-76.31995606591578
-76.32581607090994,-76.32581607090994
-76.14295288975943,-76.14295288975943
-76.16817248533127,-76.16817248533127
-76.15813579244657,-76.15813579244657
-76.0897463118164,-76.0897463118164
-76.06822693115133,-76.06822693115133
-76.07980394295144,-76.07980394295144
-75.8750282958772,-75.8750282958772
-76.02869641712168,-76.02869641712168
-75.9103981710147,-75.9103981710147
-75.93192889263466,-75.93192889263466
-75.76552916179409,-75.76552916179409
-75.95368999344088,-75.95368999344088
-76.02545665523985,-76.02545665523985
-75.95941378480484,-75.95941378480484
-75.59672570000926,-75.59672570000926
-75.80209557611812,-75.80209557611812
-75.47882342216424,-75.47882342216424
-75.62413243175473,-75.62413243175473
-75.66930245522171,-75.66930245522171
-75.71452084958763,-75.71452084958763
-75.61169094573462,-75.61169094573462
-75.75714514029436,-75.75714514029436
-75.84670706685907,-75.84670706685907
-75.57008942621317,-75.57008942621317
-75.45628506033097,-75.45628506033097
-75.48924696967013,-75.48924696967013
-75.47261414918503,-75.47261414918503
-75.55640961376093,-75.55640961376093
-75.20731566366244,-75.20731566366244
-75.4222791599295,-75.4222791599295
-75.32350111409043,-75.32350111409043
-75.39147475140057,-75.39147475140057
-75.19993874804793,-75.19993874804793
-75.43821088276349,-75.43821088276349
-74.97302161817655,-74.97302161817655
-75.15017797535927,-75.15017797535927
-75.01701801588622,-75.01701801588622
-74.87903804554482,-74.87903804554482
-75.00989608332883,-75.00989608332883
-75.0961720617535,-75.0961720617535
-74.94654631352451,-74.94654631352451
-74.88048912724878,-74.88048912724878
-74.88459677270636,-74.88459677270636
-74.88184299902392,-74.88184299902392
-74.92365137048061,-74.92365137048061
-74.78062561091632,-74.78062561091632
-75.02708063380788,-75.02708063380788
-74.85518442512982,-74.85518442512982
-74.76410006655627,-74.76410006655627
-74.6989498844918,-74.6989498844918
-74.56541052415267,-74.56541052415267
-74.69630044387723,-74.69630044387723
-74.52852011201992,-74.52852011201992
-74.75144276161006,-74.75144276161006
-74.65810380838815,-74.65810380838815
-74.45345495276663,-74.45345495276663
-74.37228141193988,-74.37228141193988
-74.55713391121952,-74.55713391121952
-74.44980056447373,-74.44980056447373
-74.44983730708095,-74.44983730708095
-74.22029453770305,-74.22029453770305
-74.25940970108948,-74.25940970108948
-74.44990040230017,-74.44990040230017
-74.23334710874916,-74.23334710874916
-74.25955053016826,-74.25955053016826
-74.20340317050453,-74.20340317050453
-74.1078645069818,-74.1078645069818
-74.23961012412245,-74.23961012412245
-74.07483612155212,-74.07483612155212
-74.37132428869336,-74.37132428869336
-74.05993808562393,-74.05993808562393
-73.968504579497,-73.968504579497
-73.90539399266035,-73.90539399266035
-74.0388167242521,-74.0388167242521
-73.96454066705903,-73.96454066705903
-74.05792637503095,-74.05792637503095
-73.89862545595187,-73.89862545595187
-73.76761479044406,-73.76761479044406
-73.80891621620563,-73.80891621620563
-73.94142893553206,-73.94142893553206
-73.78643581141016,-73.78643581141016
-73.83736588389974,-73.83736588389974
-73.637331344894,-73.637331344894
-73.85202710138093,-73.85202710138093
-73.62988797965782,-73.62988797965782
-73.77902226299716,-73.77902226299716
-73.49577624590916,-73.49577624590916
-73.69225087509012,-73.69225087509012
-73.41894339599197,-73.41894339599197
-73.56274585994308,-73.56274585994308
-73.57185385242346,-73.57185385242346
-73.38940585596765,-73.38940585596765
-73.4793355571975,-73.4793355571975
-73.32872979294697,-73.32872979294697
-73.34584387322023,-73.34584387322023
-73.42716107186592,-73.42716107186592
-73.49881692825394,-73.49881692825394
-73.21476805355321,-73.21476805355321
-73.25180473302454,-73.25180473302454
-73.3229315593628,-73.3229315593628
-73.2292043933115,-73.2292043933115
-73.00833293320909,-73.00833293320909
-73.23484527391811,-73.23484527391811
-73.15851235179989,-73.15851235179989
-73.03999504149976,-73.03999504149976
-73.14111430690942,-73.14111430690942
-72.84507952101305,-72.84507952101305
-73.12758059252465,-73.12758059252465
-72.70826528036035,-72.70826528036035
-73.02244116507016,-73.02244116507016
-72.81455658641977,-72.81455658641977
-72.77583346240246,-72.77583346240246
-72.90950794081957,-72.90950794081957
-72.87658500848741,-72.87658500848741
-72.83099849685954,-72.83099849685954
-72.66264868859228,-72.66264868859228
-72.7777726339842,-72.7777726339842
-72.61987403823743,-72.61987403823743
-72.83430336831302,-72.83430336831302
-72.4870212288662,-72.4870212288662
-72.62865780684439,-72.62865780684439
-72.58792037034408,-72.58792037034408
-72.73828525087474,-72.73828525087474
-72.63824020695343,-72.63824020695343
-72.44617696954077,-72.44617696954077
-72.45765849056754,-72.45765849056754
-72.6570094939441,-72.6570094939441
-72.36294506033764,-72.36294506033764
-72.15902026007294,-72.15902026007294
-72.21641037833197,-72.21641037833197
-72.42667090851945,-72.42667090851945
-72.29307534256358,-72.29307534256358
-72.07919650553443,-72.07919650553443
-72.09573453211425,-72.09573453211425
-72.25860776503038,-72.25860776503038
-72.21767155217795,-72.21767155217795
-72.17405149733891,-72.17405149733891
-72.09112619698624,-72.09112619698624
-71.98201003734154,-71.98201003734154
-71.74452535705512,-71.74452535705512
-72.01330739485664,-72.01330739485664
-72.09125795238559,-72.09125795238559
-71.90945277528483,-71.90945277528483
-72.06861203038856,-72.06861203038856
-71.57124927125719,-71.57124927125719
-71.83435854897975,-71.83435854897975
-71.73076045692112,-71.73076045692112
-71.9083949184787,-71.9083949184787
-71.6706313748984,-71.6706313748984
-71.80309362506493,-71.80309362506493
-71.71549332902322,-71.71549332902322
-71.65835734386518,-71.65835734386518
-71.66782422861286,-71.66782422861286
-71.44589472646638,-71.44589472646638
-71.46505542657238,-71.46505542657238
-71.59781473289459,-71.59781473289459
-71.45412429540023,-71.45412429540023
-71.33027815238245,-71.33027815238245
-71.40607250397322,-71.40607250397322
-71.57038905840565,-71.57038905840565
-71.23588866342007,-71.23588866342007
-71.29335598066453,-71.29335598066453
-71.34661305325567,-71.34661305325567
-71.22768779781029,-71.22768779781029
-71.19230383057871,-71.19230383057871
-71.23429649220972,-71.23429649220972
-71.19677988552424,-71.19677988552424
-71.01099055712903,-71.01099055712903
-71.2844467149638,-71.2844467149638
-71.01144173928105,-71.01144173928105
-71.18029824767683,-71.18029824767683
-70.99166376663567,-70.99166376663567
-71.10191909733217,-71.10191909733217
-71.10348732862413,-71.10348732862413
-70.84526507878124,-70.84526507878124
-70.85452151821069,-70.85452151821069
-70.99957117690373,-70.99957117690373
-71.06118361630969,-71.06118361630969
-70.75607602168708,-70.75607602168708
-70.84842084890568,-70.84842084890568
-70.78810315044555,-70.78810315044555
-70.88976553876509,-70.88976553876509
-70.74513596941665,-70.74513596941665
-70.77735954491845,-70.77735954491845
-70.6549227443177,-70.6549227443177
-70.80726155379527,-70.80726155379527
-70.77019575119498,-70.77019575119498
-70.62129636813904,-70.62129636813904
-70.55118057304604,-70.55118057304604
-70.49606929948943,-70.49606929948943
-70.43153330402342,-70.43153330402342
-70.36369052449847,-70.36369052449847
-70.5963946631704,-70.5963946631704
-70.51299048761952,-70.51299048761952
-70.39911416514622,-70.39911416514622
-70.38026768226996,-70.38026768226996
-70.46029828294387,-70.46029828294387
-70.31771663654601,-70.31771663654601
-70.14600808491424,-70.14600808491424
-70.21658383692566,-70.21658383692566
-70.09990987621879,-70.09990987621879
-70.37808729659564,-70.37808729659564
-70.10536562981525,-70.10536562981525
-70.17465911708425,-70.17465911708425
-70.05542618199505,-70.05542618199505
-70.17300758922293,-70.17300758922293
-69.84893084251833,-69.84893084251833
-69.81318833655232,-69.81318833655232
-69.94956879120465,-69.94956879120465
-70.08838001081268,-70.08838001081268
-69.83096694671511,-69.83096694671511
-69.85375154218916,-69.85375154218916
-69.95883863779727,-69.95883863779727
-69.86277056856322,-69.86277056856322
-69.82626450511356,-69.82626450511356
-69.71304573129582,-69.71304573129582
-69.83326977116683,-69.83326977116683
-69.42259447811166,-69.42259447811166
-69.78338549588355,-69.78338549588355
-69.53059734409683,-69.53059734409683
-69.59815477178905,-69.59815477178905
-69.7362680412221,-69.7362680412221
-69.58267996111634,-69.58267996111634
-69.52235603916516,-69.52235603916516
-69.56192994559687,-69.56192994559687
-69.31851287280763,-69.31851287280763
-69.39779124003249,-69.39779124003249
-69.3768101138302,-69.3768101138302
-69.45727107936848,-69.45727107936848
-69.31978359497874,-69.31978359497874
-69.16469279791546,-69.16469279791546
-69.29285635742197,-69.29285635742197
-69.28320043808003,-69.28320043808003
-69.25486608007138,-69.25486608007138
-69.1502554728967,-69.1502554728967
-69.20823720979124,-69.20823720979124
-69.0989836135539,-69.0989836135539
-68.9431423307862,-68.9431423307862
-68.88335111409218,-68.88335111409218
-68.95860781499526,-68.95860781499526
-68.86495026530999,-68.86495026530999
-68.90973785704547,-68.90973785704547
-68.99494361957004,-68.99494361957004
-68.93922868712272,-68.93922868712272
-68.96197363111112,-68.96197363111112
-68.78932825449522,-68.78932825449522
-68.85654769504771,-68.85654769504771
-68.91790734268926,-68.91790734268926
-68.6189846238504,-68.6189846238504
-68.72971907206717,-68.72971907206717
-68.64772226963795,-68.64772226963795
-68.66745623861424,-68.66745623861424
-68.7206870402234,-68.7206870402234
-68.65514626477508,-68.65514626477508
-68.57510446301873,-68.57510446301873
-68.52185432373167,-68.52185432373167
-68.58419912018827,-68.58419912018827
-68.57426070309758,-68.57426070309758
-68.40913716960621,-68.40913716960621
-68.24212732298226,-68.24212732298226
-68.44823855749245,-68.44823855749245
-68.29703029540389,-68.29703029540389
-68.25941834440074,-68.25941834440074
-68.3840872297057,-68.3840872297057
-68.0767334591751,-68.0767334591751
-68.34248194604471,-68.34248194604471
-68.17403202353685,-68.17403202353685
-68.26961355707478,-68.26961355707478
-68.12182310720277,-68.12182310720277
-68.07245375415917,-68.07245375415917
-68.18538922705109,-68.18538922705109
-68.29468822455584,-68.29468822455584
-68.0975237978538,-68.0975237978538
-68.09334984786446,-68.09334984786446
-67.83886472157475,-67.83886472157475
-67.94434875428809,-67.94434875428809
-67.86349961664044,-67.86349961664044
-67.98654787642137,-67.98654787642137
-67.83982570814518,-67.83982570814518
-67.94414078770002,-67.94414078770002
-67.51111682525263,-67.51111682525263
-67.69990550374429,-67.69990550374429
-67.68480638452775,-67.68480638452775
-67.76274364949005,-67.76274364949005
-67.55469002710915,-67.55469002710915
-67.57255880913338,-67.57255880913338
-67.70673842671266,-67.70673842671266
-67.59645879244151,-67.59645879244151
-67.51605057205234,-67.51605057205234
-67.43577185685551,-67.43577185685551
-67.44534429178393,-67.44534429178393
-67.25252517920774,-67.25252517920774
-67.19955731449828,-67.19955731449828
-67.31139736942522,-67.31139736942522
-67.25221162918582,-67.25221162918582
-67.34928684662012,-67.34928684662012
-67.30025075589037,-67.30025075589037
-67.51762729713853,-67.51762729713853
-67.32618403089695,-67.32618403089695
-67.14663716461551,-67.14663716461551
-67.23431751855685,-67.23431751855685
-67.1765433312342,-67.1765433312342
-67.17555112017786,-67.17555112017786
-67.12152541461798,-67.12152541461798
-67.03916881944755,-67.03916881944755
-67.23868005910444,-67.23868005910444
-67.14069191848368,-67.14069191848368
-66.88927192520856,-66.88927192520856
-66.8756377754168,-66.8756377754168
-66.90695015535076,-66.90695015535076
-66.82608185539937,-66.82608185539937
-66.84495407008778,-66.84495407008778
-66.99065510066673,-66.99065510066673
-66.76433852283978,-66.76433852283978
-66.82698670364563,-66.82698670364563
-66.60884230618173,-66.60884230618173
-66.78305404474892,-66.78305404474892
-66.64782782071323,-66.64782782071323
-66.70444654256599,-66.70444654256599
-66.53634762077785,-66.53634762077785
-66.68617865248734,-66.68617865248734
-66.41560306119995,-66.41560306119995
-66.64676721321781,-66.64676721321781
-66.71471992116301,-66.71471992116301
-66.53589920403415,-66.53589920403415
-66.43142526191507,-66.43142526191507
-66.36103712422864,-66.36103712422864
-66.4142383095666,-66.4142383095666
-66.3755864933442,-66.3755864933442
-66.41257641968501,-66.41257641968501
-66.25784723014989,-66.25784723014989
-66.2896260950397,-66.2896260950397
-66.22044934404151,-66.22044934404151
-66.21736415868118,-66.21736415868118
-66.18798185731718,-66.18798185731718
-66.18065559311407,-66.18065559311407
-66.12531177385323,-66.12531177385323
-66.10074642354004,-66.10074642354004
-66.04172384299973,-66.04172384299973
-65.93779044086408,-65.93779044086408
-65.9761982648101,-65.9761982648101
-65.88238779297019,-65.88238779297019
-65.78841728997622,-65.78841728997622
-65.81832079616548,-65.81832079616548
-65.80570339518172,-65.80570339518172
-65.73765748363745,-65.73765748363745
-65.8075235374344,-65.8075235374344
-65.68000447321975,-65.68000447321975
-65.68539861676435,-65.68539861676435
-65.63846988716908,-65.63846988716908
-65.45800622824567,-65.45800622824567
-65.7866674630408,-65.7866674630408
-65.57547618800433,-65.57547618800433
-65.52303176323605,-65.52303176323605
-65.33743359518735,-65.33743359518735
-65.74077661738342,-65.74077661738342
-65.48704505897888,-65.48704505897888
-65.49812725781658,-65.49812725781658
-65.45098672070148,-65.45098672070148
-65.4879890547013,-65.4879890547013
-65.41110149438721,-65.41110149438721
-65.29006775118573,-65.29006775118573
-65.27109312071742,-65.27109312071742
-65.2204338333682,-65.2204338333682
-65.47671220003352,-65.47671220003352
-65.29040528667741,-65.29040528667741
-65.24625110915719,-65.24625110915719
-65.24093385214218,-65.24093385214218
-65.15637277423662,-65.15637277423662
-65.0279136132759,-65.0279136132759
-65.3094460477754,-65.3094460477754
-64.99317297190534,-64.99317297190534
-65.10809510840286,-65.10809510840286
-64.9886688878268,-64.9886688878268
-65.11436721568879,-65.11436721568879
-65.00807883152845,-65.00807883152845
-64.74346695407792,-64.74346695407792
-64.968699671475,-64.968699671475
-64.88334397309065,-64.88334397309065
-64.94636926474328,-64.94636926474328
-64.77294732865435,-64.77294732865435
-64.71006966979601,-64.71006966979601
-64.83270905697978,-64.83270905697978
-64.87901564221994,-64.87901564221994
-64.68698480985218,-64.68698480985218
-64.61801037198892,-64.61801037198892
-64.6083472495761,-64.6083472495761
-64.72405151628448,-64.72405151628448
-64.5161282758497,-64.5161282758497
-64.48643415136371,-64.48643415136371
-64.58567202498266,-64.58567202498266
-64.46762850832523,-64.46762850832523
-64.46407656948912,-64.46407656948912
-64.25429143147,-64.25429143147
-64.47859911969283,-64.47859911969283
-64.4754490528434,-64.4754490528434
-64.38925281668867,-64.38925281668867
-64.23393502958399,-64.23393502958399
-64.15903026946259,-64.15903026946259
-64.13819998315579,-64.13819998315579
-64.19500992227732,-64.19500992227732
-64.17239280174019,-64.17239280174019
-64.0760801892846,-64.0760801892846
-64.00547331539069,-64.00547331539069
-64.1533578746026,-64.1533578746026
-64.04957902167767,-64.04957902167767
-64.05804914273175,-64.05804914273175
-63.86766049467566,-63.86766049467566
-64.15419784639272,-64.15419784639272
-63.96578332702155,-63.96578332702155
-63.703335858886305,-63.703335858886305
-63.9163024225633,-63.9163024225633
-64.00830794893054,-64.00830794893054
-63.830522721504366,-63.830522721504366
-63.72661419178266,-63.72661419178266
-63.83809647094307,-63.83809647094307
-63.56929714296379,-63.56929714296379
-63.630494465153035,-63.630494465153035
-63.72948565344279,-63.72948565344279
-63.35414414389242,-63.35414414389242
-63.64401694464979,-63.64401694464979
-63.6382506417864,-63.6382506417864
-63.52667708835869,-63.52667708835869
-63.36846334427223,-63.36846334427223
-63.37725132428431,-63.37725132428431
-63.586844427152585,-63.586844427152585
-63.43647086603432,-63.43647086603432
-63.26952315421342,-63.26952315421342
-63.31024961218041,-63.31024961218041
-63.206890177692465,-63.206890177692465
-63.24819789233938,-63.24819789233938
-63.32593844954574,-63.32593844954574
-63.162429958098386,-63.162429958098386
-63.15624128415201,-63.15624128415201
-62.99949748261963,-62.99949748261963
-63.160592816657,-63.160592816657
-63.36390006489187,-63.36390006489187
-62.97742290197844,-62.97742290197844
-63.03251973403746,-63.03251973403746
-63.01569962405421,-63.01569962405421
-63.03452658139766,-63.03452658139766
-62.987683722764,-62.987683722764
-62.94775155439588,-62.94775155439588
-62.83596501906037,-62.83596501906037
-62.80384212976863,-62.80384212976863
-62.797430787210665,-62.797430787210665
-62.5182602251398,-62.5182602251398
-62.718911465259204,-62.718911465259204
-62.73322271218545,-62.73322271218545
-62.73661920522636,-62.73661920522636
-62.65369234054998,-62.65369234054998
-62.535964230403074,-62.535964230403074
-62.63761112325406,-62.63761112325406
-62.66860167042324,-62.66860167042324
-62.59469131295648,-62.59469131295648
-62.54046500771133,-62.54046500771133
-62.48188043848465,-62.48188043848465
-62.50847564314944,-62.50847564314944
-62.41196341898764,-62.41196341898764
-62.3437055259503,-62.3437055259503
-62.19240398724657,-62.19240398724657
-62.397161261139175,-62.397161261139175
-62.26787660974069,-62.26787660974069
-62.437955550362084,-62.437955550362084
-62.29707423338598,-62.29707423338598
-62.192323565306005,-62.192323565306005
-62.26135578537432,-62.26135578537432
-62.059101585341004,-62.059101585341004
-62.19853146224456,-62.19853146224456
-62.07734596533261,-62.07734596533261
-62.09340499864781,-62.09340499864781
-61.79428767462561,-61.79428767462561
-62.03908477164118,-62.03908477164118
-61.9565981527586,-61.9565981527586
-62.011074286861174,-62.011074286861174
-61.77469839783356,-61.77469839783356
-61.970166884906085,-61.970166884906085
-61.81515244503736,-61.81515244503736
-61.88050171590514,-61.88050171590514
-61.85223510557706,-61.85223510557706
-61.60049296346511,-61.60049296346511
-61.90113874118818,-61.90113874118818
-61.62184179138212,-61.62184179138212
-61.682643213161064,-61.682643213161064
-61.603631410777304,-61.603631410777304
-61.66877625394184,-61.66877625394184
-61.62805854591282,-61.62805854591282
-61.60210987646442,-61.60210987646442
-61.69435713911434,-61.69435713911434
-61.45510949377631,-61.45510949377631
-61.488952238889254,-61.488952238889254
-61.55477689084778,-61.55477689084778
-61.31987023329057,-61.31987023329057
-61.4397026058791,-61.4397026058791
-61.28640277751632,-61.28640277751632
-61.355283732625885,-61.355283732625885
-61.223721583899994,-61.223721583899994
-61.36517218090994,-61.36517218090994
-61.180102591063466,-61.180102591063466
-61.115240291160475,-61.115240291160475
-61.09625637046607,-61.09625637046607
-61.06530417185685,-61.06530417185685
-61.09490447572039,-61.09490447572039
-61.30843469037201,-61.30843469037201
-61.22117093150186,-61.22117093150186
-60.90210651432984,-60.90210651432984
-60.903109037675556,-60.903109037675556
-61.05909241090288,-61.05909241090288
-61.0549202341509,-61.0549202341509
-61.02632433835385,-61.02632433835385
-60.740062162474466,-60.740062162474466
-60.97284400244473,-60.97284400244473
-60.75449257702237,-60.75449257702237
-60.92565533037585,-60.92565533037585
-60.603772034904296,-60.603772034904296
-60.71280242530613,-60.71280242530613
-60.741925071449536,-60.741925071449536
-61.005845693498806,-61.005845693498806
-60.70519444430955,-60.70519444430955
-60.80662087878499,-60.80662087878499
-60.647344593630024,-60.647344593630024
-60.42989887616948,-60.42989887616948
-60.53690711988827,-60.53690711988827
-60.52583741337544,-60.52583741337544
-60.361453724205504,-60.361453724205504
-60.521910474817965,-60.521910474817965
-60.545996408098965,-60.545996408098965
-60.34789003721278,-60.34789003721278
-60.3508160647823,-60.3508160647823
-60.25275216007534,-60.25275216007534
-60.40878774665789,-60.40878774665789
-60.190067040519125,-60.190067040519125
-60.120385411123635,-60.120385411123635
-60.17245511304673,-60.17245511304673
-60.201661117406026,-60.201661117406026
-60.19248197744847,-60.19248197744847
-60.10014999987841,-60.10014999987841
-60.13618822717655,-60.13618822717655
-60.30183520089032,-60.30183520089032
-59.95178806012825,-59.95178806012825
-59.98161805135442,-59.98161805135442
-60.118299260165756,-60.118299260165756
-59.99849828766485,-59.99849828766485
-59.84754897934519,-59.84754897934519
-59.874525980606116,-59.874525980606116
-59.83480557092279,-59.83480557092279
-59.84430537817413,-59.84430537817413
-59.81048705524244,-59.81048705524244
-59.66662283373808,-59.66662283373808
-59.75727339795815,-59.75727339795815
-59.73039970409548,-59.73039970409548
-59.6469844116792,-59.6469844116792
-59.5900711245733,-59.5900711245733
-59.5816624475426,-59.5816624475426
-59.4638366579233,-59.4638366579233
-59.615575777884864,-59.615575777884864
-59.50595647058393,-59.50595647058393
-59.37500304251224,-59.37500304251224
-59.381374434848695,-59.381374434848695
-59.504719376919915,-59.504719376919915
-59.354112140993756,-59.354112140993756
-59.50834126336783,-59.50834126336783
-59.36956260558298,-59.36956260558298
-59.30787258822109,-59.30787258822109
-59.25378823541753,-59.25378823541753
-59.39846453594617,-59.39846453594617
-59.15177997803357,-59.15177997803357
-59.31053825947613,-59.31053825947613
-59.160819949821466,-59.160819949821466
-58.9800778876428,-58.9800778876428
-59.11162752441112,-59.11162752441112
-59.19489061193345,-59.19489061193345
-58.92657982931466,-58.92657982931466
-58.98524758114424,-58.98524758114424
-59.082115610719136,-59.082115610719136
-58.92805835786233,-58.92805835786233
-58.80991117078981,-58.80991117078981
-58.86629608145413,-58.86629608145413
-58.69845410978183,-58.69845410978183
-58.767924881111625,-58.767924881111625
-58.80184290376966,-58.80184290376966
-58.59125066510608,-58.59125066510608
-58.70747040652048,-58.70747040652048
-58.76565822341946,-58.76565822341946
-58.74021442141073,-58.74021442141073
-58.73720503880352,-58.73720503880352
-58.60408880814186,-58.60408880814186
-58.581727652572084,-58.581727652572084
-58.423354680718276,-58.423354680718276
-58.38956329939073,-58.38956329939073
-58.388171091571415,-58.388171091571415
-58.36321070110425,-58.36321070110425
-58.44898176599578,-58.44898176599578
-58.24736800563663,-58.24736800563663
-58.44481488771852,-58.44481488771852
-58.50484452422602,-58.50484452422602
-58.337582343285625,-58.337582343285625
-58.32855581648989,-58.32855581648989
-58.129932375252864,-58.129932375252864
-58.17620448018941,-58.17620448018941
-58.11775999849061,-58.11775999849061
-58.19732406300584,-58.19732406300584
-58.05308494844265,-58.05308494844265
-58.117882292379896,-58.117882292379896
-57.90999667215601,-57.90999667215601
-57.89685462121443,-57.89685462121443
-57.96108344499761,-57.96108344499761
-58.26849113983976,-58.26849113983976
-57.79983162331546,-57.79983162331546
-57.74863730901712,-57.74863730901712
-57.96068098283836,-57.96068098283836
-57.90908347453832,-57.90908347453832
-57.99668081275842,-57.99668081275842
-57.883690955955046,-57.883690955955046
-57.65877420442016,-57.65877420442016
-57.65486636155075,-57.65486636155075
-57.762487080001,-57.762487080001
-57.70209345624427,-57.70209345624427
-57.69064597675958,-57.69064597675958
-57.60803857398296,-57.60803857398296
-57.50697641696986,-57.50697641696986
-57.36065205721735,-57.36065205721735
-57.591612380278804,-57.591612380278804
-57.52677056466214,-57.52677056466214
-57.474073701457336,-57.474073701457336
-57.49481307400415,-57.49481307400415
-57.40452176404727,-57.40452176404727
-57.26128081330175,-57.26128081330175
-57.38344119274445,-57.38344119274445
-57.22003766714357,-57.22003766714357
-57.37573696139529,-57.37573696139529
-57.17826396359475,-57.17826396359475
-57.36474047841604,-57.36474047841604
-57.28310951325441,-57.28310951325441
-57.44409828647179,-57.44409828647179
-57.02832167002639,-57.02832167002639
-57.140991460845896,-57.140991460845896
-57.107570787803965,-57.107570787803965
-56.98464736871901,-56.98464736871901
-57.17081920520984,-57.17081920520984
-57.04651876707656,-57.04651876707656
-57.13624073606265,-57.13624073606265
-56.87920400092529,-56.87920400092529
-56.90704176490816,-56.90704176490816
-56.87222580971293,-56.87222580971293
-56.912542353269984,-56.912542353269984
-56.897000341764546,-56.897000341764546
-56.86623483970289,-56.86623483970289
-56.75094529816842,-56.75094529816842
-56.66697791284414,-56.66697791284414
-56.81186501289684,-56.81186501289684
-56.68231727233514,-56.68231727233514
-56.58532931435391,-56.58532931435391
-56.54421839748119,-56.54421839748119
-56.40754860466237,-56.40754860466237
-56.805535184195854,-56.805535184195854
-56.522791502838295,-56.522791502838295
-56.595858204930146,-56.595858204930146
-56.63249997945436,-56.63249997945436
-56.35648663853034,-56.35648663853034
-56.40598822387032,-56.40598822387032
-56.21121552197386,-56.21121552197386
-56.323642776420115,-56.323642776420115
-56.55918069988038,-56.55918069988038
-56.10819871728578,-56.10819871728578
-56.05181057965565,-56.05181057965565
-56.316547395028024,-56.316547395028024
-56.181997996919755,-56.181997996919755
-56.07027167622725,-56.07027167622725
-56.03173097670681,-56.03173097670681
-55.99694944965915,-55.99694944965915
-55.96181161278094,-55.96181161278094
-56.04022212442781,-56.04022212442781
-56.04391542601603,-56.04391542601603
-55.94183054825861,-55.94183054825861
-56.06923898979747,-56.06923898979747
-56.00067728298601,-56.00067728298601
-55.775548499208426,-55.775548499208426
-55.860199628279325,-55.860199628279325
-55.895302406818764,-55.895302406818764
-56.04966982831135,-56.04966982831135
-55.75435973917759,-55.75435973917759
-55.71491727445849,-55.71491727445849
